Employee Number,Month,Day,Login,Logout
10001,12,11,10:12,17:24
10002,12,11,10:38,18:50
10003,12,11,8:20,17:15
10004,12,11,10:01,20:21
10005,12,11,10:03,17:36
10006,12,11,8:18,15:31
10007,12,11,8:50,19:34
10008,12,11,10:34,20:36
10009,12,11,9:03,17:01
10010,12,11,10:39,18:03
10011,12,11,8:59,19:30
10012,12,11,10:38,19:34
10013,12,11,8:39,17:40
10014,12,11,8:10,15:40
10015,12,11,10:40,18:15
10016,12,11,10:13,17:40
10017,12,11,8:09,16:02
10018,12,11,9:12,19:16
10019,12,11,10:14,18:58
10020,12,11,9:27,17:13
10021,12,11,9:53,20:44
10022,12,11,8:18,16:21
10023,12,11,8:06,17:00
10024,12,11,9:23,19:56
10025,12,11,10:47,18:55
10026,12,11,8:57,19:45
10027,12,11,10:29,21:06
10028,12,11,8:53,18:35
10029,12,11,8:45,18:42
10030,12,11,8:21,17:05
10031,12,11,10:45,17:47
10032,12,11,10:57,21:47
10033,12,11,8:07,15:43
10034,12,11,8:45,19:44
10001,12,12,9:07,19:44
10002,12,12,10:53,18:03
10003,12,12,9:00,18:31
10004,12,12,10:01,19:09
10005,12,12,8:16,17:58
10006,12,12,9:16,17:00
10007,12,12,8:04,18:55
10008,12,12,8:04,15:36
10009,12,12,9:52,19:45
10010,12,12,9:46,18:38
10011,12,12,9:27,18:18
10012,12,12,8:11,18:35
10013,12,12,9:43,17:21
10014,12,12,9:55,19:14
10015,12,12,9:54,17:24
10016,12,12,9:03,16:53
10017,12,12,8:43,19:31
10018,12,12,9:28,17:34
10019,12,12,8:23,15:38
10020,12,12,9:04,19:21
10021,12,12,8:06,17:52
10022,12,12,10:08,18:09
10023,12,12,8:33,18:45
10024,12,12,10:25,20:29
10025,12,12,10:44,20:52
10026,12,12,10:02,17:18
10027,12,12,10:21,17:50
10028,12,12,8:55,18:57
10029,12,12,10:26,21:16
10030,12,12,8:22,19:20
10031,12,12,10:20,18:36
10032,12,12,9:26,18:38
10033,12,12,9:42,17:20
10034,12,12,10:25,21:22
10001,12,13,10:33,19:51
10002,12,13,8:50,18:17
10003,12,13,8:14,16:36
10004,12,13,9:11,19:15
10005,12,13,9:06,17:13
10006,12,13,8:52,19:48
10007,12,13,10:34,18:04
10008,12,13,8:44,18:48
10009,12,13,9:53,17:18
10010,12,13,8:49,19:39
10011,12,13,8:40,16:41
10012,12,13,9:22,19:10
10013,12,13,9:28,16:57
10014,12,13,10:27,20:44
10015,12,13,9:41,18:02
10016,12,13,10:21,19:14
10017,12,13,10:51,19:12
10018,12,13,10:09,20:49
10019,12,13,8:51,17:53
10020,12,13,8:37,16:41
10021,12,13,8:52,16:43
10022,12,13,8:04,18:51
10023,12,13,9:28,16:35
10024,12,13,9:46,16:50
10025,12,13,10:25,17:42
10026,12,13,10:56,20:30
10027,12,13,8:19,17:26
10028,12,13,9:39,20:19
10029,12,13,10:30,18:57
10030,12,13,10:29,20:08
10031,12,13,9:43,18:40
10032,12,13,10:40,19:05
10033,12,13,10:11,18:36
10034,12,13,8:51,18:15
10001,12,16,9:47,18:58
10002,12,16,10:15,17:32
10003,12,16,10:18,18:01
10004,12,16,10:57,21:02
10005,12,16,10:11,17:48
10006,12,16,8:39,19:06
10007,12,16,8:00,15:40
10008,12,16,10:39,19:44
10009,12,16,8:15,16:33
10010,12,16,8:10,16:14
10011,12,16,9:40,17:10
10012,12,16,10:02,18:22
10013,12,16,10:50,21:41
10014,12,16,9:22,18:55
10015,12,16,10:48,19:17
10016,12,16,8:24,18:53
10017,12,16,10:24,19:09
10018,12,16,10:06,17:30
10019,12,16,10:40,18:57
10020,12,16,8:17,18:12
10021,12,16,10:54,18:45
10022,12,16,8:24,17:26
10023,12,16,9:27,18:12
10024,12,16,10:37,18:10
10025,12,16,9:12,18:15
10026,12,16,9:48,17:23
10027,12,16,9:50,17:15
10028,12,16,9:35,17:18
10029,12,16,9:10,19:26
10030,12,16,9:19,16:28
10031,12,16,8:14,16:17
10032,12,16,8:10,17:22
10033,12,16,8:35,18:10
10034,12,16,8:11,16:05
10001,12,17,8:15,16:11
10002,12,17,10:49,21:27
10003,12,17,8:15,17:27
10004,12,17,10:12,20:16
10005,12,17,10:12,18:19
10006,12,17,8:41,19:21
10007,12,17,8:57,17:36
10008,12,17,9:06,18:24
10009,12,17,10:38,21:36
10010,12,17,10:39,19:57
10011,12,17,8:07,18:35
10012,12,17,10:57,20:56
10013,12,17,10:58,19:05
10014,12,17,9:22,18:59
10015,12,17,9:09,18:58
10016,12,17,8:44,18:51
10017,12,17,9:07,19:05
10018,12,17,9:26,16:38
10019,12,17,9:21,17:46
10020,12,17,10:35,18:41
10021,12,17,9:59,17:29
10022,12,17,8:09,16:07
10023,12,17,10:47,20:18
10024,12,17,8:01,15:13
10025,12,17,9:20,18:11
10026,12,17,9:18,20:04
10027,12,17,10:35,20:52
10028,12,17,8:46,15:53
10029,12,17,9:05,17:23
10030,12,17,10:14,18:07
10031,12,17,9:04,17:12
10032,12,17,9:08,16:10
10033,12,17,9:40,20:11
10034,12,17,10:57,18:24
10001,12,18,8:03,18:35
10002,12,18,10:50,18:35
10003,12,18,9:44,18:32
10004,12,18,9:59,20:51
10005,12,18,10:54,19:27
10006,12,18,9:57,18:40
10007,12,18,8:40,15:59
10008,12,18,8:30,19:29
10009,12,18,8:26,18:42
10010,12,18,9:25,19:44
10011,12,18,8:13,17:26
10012,12,18,9:54,18:19
10013,12,18,9:09,16:22
10014,12,18,9:38,19:33
10015,12,18,8:00,17:14
10016,12,18,10:22,20:51
10017,12,18,9:17,17:23
10018,12,18,10:21,21:11
10019,12,18,8:27,17:15
10020,12,18,10:30,17:31
10021,12,18,8:26,19:17
10022,12,18,8:00,17:12
10023,12,18,8:00,16:43
10024,12,18,10:35,17:57
10025,12,18,10:42,21:16
10026,12,18,8:42,17:58
10027,12,18,10:45,21:23
10028,12,18,10:06,19:59
10029,12,18,8:21,16:38
10030,12,18,8:28,19:27
10031,12,18,9:59,19:26
10032,12,18,10:20,17:44
10033,12,18,9:13,18:49
10034,12,18,10:28,19:06
10001,12,19,8:12,15:22
10002,12,19,8:31,19:04
10003,12,19,10:26,19:03
10004,12,19,8:32,17:41
10005,12,19,9:08,19:12
10006,12,19,10:44,20:18
10007,12,19,9:22,17:59
10008,12,19,9:50,19:47
10009,12,19,9:09,18:22
10010,12,19,9:14,16:54
10011,12,19,9:31,16:57
10012,12,19,9:55,18:57
10013,12,19,9:11,18:44
10014,12,19,8:41,16:56
10015,12,19,9:47,17:16
10016,12,19,9:34,20:05
10017,12,19,10:32,20:08
10018,12,19,10:24,18:31
10019,12,19,9:19,20:06
10020,12,19,9:43,20:18
10021,12,19,9:48,17:52
10022,12,19,9:56,18:51
10023,12,19,10:08,18:58
10024,12,19,10:08,19:51
10025,12,19,8:58,19:16
10026,12,19,8:52,18:06
10027,12,19,10:12,18:43
10028,12,19,9:52,20:29
10029,12,19,8:26,18:51
10030,12,19,10:09,19:29
10031,12,19,9:17,20:09
10032,12,19,8:32,15:41
10033,12,19,9:02,19:22
10034,12,19,9:05,16:32
10001,12,20,9:29,20:10
10002,12,20,9:45,18:19
10003,12,20,9:03,18:51
10004,12,20,9:44,20:11
10005,12,20,9:27,16:50
10006,12,20,8:58,16:38
10007,12,20,9:32,19:01
10008,12,20,8:43,19:17
10009,12,20,10:47,20:53
10010,12,20,10:40,19:13
10011,12,20,10:59,21:18
10012,12,20,8:34,18:13
10013,12,20,8:13,15:21
10014,12,20,10:04,19:18
10015,12,20,10:33,18:56
10016,12,20,8:40,15:46
10017,12,20,8:40,16:22
10018,12,20,10:25,17:47
10019,12,20,10:18,18:33
10020,12,20,9:26,17:22
10021,12,20,10:33,20:21
10022,12,20,10:23,19:42
10023,12,20,8:08,16:06
10024,12,20,9:36,17:17
10025,12,20,10:15,19:30
10026,12,20,9:56,17:56
10027,12,20,8:59,18:42
10028,12,20,9:17,18:17
10029,12,20,8:51,17:11
10030,12,20,9:58,20:03
10031,12,20,10:08,19:17
10032,12,20,10:55,21:49
10033,12,20,10:13,21:12
10034,12,20,9:08,19:39
10001,12,23,9:42,18:39
10002,12,23,8:20,19:02
10003,12,23,9:14,17:28
10004,12,23,10:47,21:44
10005,12,23,9:36,17:23
10006,12,23,9:42,20:24
10007,12,23,8:08,16:03
10008,12,23,10:23,21:13
10009,12,23,10:42,19:53
10010,12,23,8:32,19:11
10011,12,23,9:49,17:33
10012,12,23,9:19,18:39
10013,12,23,9:11,16:37
10014,12,23,8:35,17:33
10015,12,23,8:58,19:05
10016,12,23,9:21,18:53
10017,12,23,10:49,18:33
10018,12,23,9:31,17:28
10019,12,23,8:07,17:21
10020,12,23,9:47,17:08
10021,12,23,9:56,19:23
10022,12,23,10:50,20:46
10023,12,23,8:11,15:46
10024,12,23,10:26,18:54
10025,12,23,10:23,20:22
10026,12,23,8:25,18:41
10027,12,23,9:46,17:04
10028,12,23,8:29,17:03
10029,12,23,10:24,19:14
10030,12,23,10:10,18:54
10031,12,23,8:06,16:45
10032,12,23,10:27,17:47
10033,12,23,8:07,16:44
10034,12,23,10:14,17:59
10001,12,24,8:03,15:54
10002,12,24,10:52,18:12
10003,12,24,9:00,16:37
10004,12,24,9:43,18:23
10005,12,24,8:36,18:38
10006,12,24,9:38,20:06
10007,12,24,9:35,17:37
10008,12,24,9:17,16:32
10009,12,24,10:40,20:26
10010,12,24,8:14,17:30
10011,12,24,9:26,17:19
10012,12,24,10:05,20:24
10013,12,24,9:51,18:28
10014,12,24,8:42,18:28
10015,12,24,8:02,17:20
10016,12,24,10:13,19:18
10017,12,24,9:37,16:58
10018,12,24,10:28,18:06
10019,12,24,8:22,16:40
10020,12,24,8:36,16:05
10021,12,24,8:59,16:18
10022,12,24,10:19,18:54
10023,12,24,8:09,16:48
10024,12,24,8:46,16:02
10025,12,24,10:53,19:30
10026,12,24,10:30,18:16
10027,12,24,9:32,16:33
10028,12,24,9:07,18:27
10029,12,24,8:15,17:38
10030,12,24,9:37,19:56
10031,12,24,8:09,16:44
10032,12,24,10:36,20:23
10033,12,24,9:32,17:07
10034,12,24,9:50,20:45
10001,12,25,9:52,20:38
10002,12,25,10:58,21:30
10003,12,25,9:28,18:02
10004,12,25,10:54,17:58
10005,12,25,9:11,18:33
10006,12,25,9:21,19:22
10007,12,25,8:45,15:54
10008,12,25,10:58,20:12
10009,12,25,9:07,19:54
10010,12,25,10:58,19:11
10011,12,25,8:08,17:02
10012,12,25,9:18,17:54
10013,12,25,8:54,17:11
10014,12,25,8:23,19:21
10015,12,25,10:00,17:13
10016,12,25,10:25,21:08
10017,12,25,9:15,19:40
10018,12,25,10:27,20:11
10019,12,25,10:23,17:47
10020,12,25,8:11,17:52
10021,12,25,10:27,20:24
10022,12,25,10:17,19:41
10023,12,25,8:50,19:02
10024,12,25,8:11,18:24
10025,12,25,9:13,19:19
10026,12,25,8:48,17:27
10027,12,25,10:56,21:20
10028,12,25,10:05,18:07
10029,12,25,9:17,17:11
10030,12,25,8:07,17:17
10031,12,25,8:02,18:41
10032,12,25,8:14,15:27
10033,12,25,9:58,18:56
10034,12,25,9:08,18:52
10001,12,26,8:29,18:52
10002,12,26,9:43,18:16
10003,12,26,8:35,18:45
10004,12,26,8:42,19:12
10005,12,26,9:32,19:29
10006,12,26,9:04,19:36
10007,12,26,8:09,15:59
10008,12,26,10:52,20:11
10009,12,26,9:53,19:14
10010,12,26,8:56,17:19
10011,12,26,10:25,18:25
10012,12,26,8:13,15:38
10013,12,26,9:18,16:59
10014,12,26,8:49,16:05
10015,12,26,9:10,19:40
10016,12,26,9:47,17:48
10017,12,26,10:25,20:53
10018,12,26,10:15,21:12
10019,12,26,10:12,18:05
10020,12,26,8:04,17:09
10021,12,26,10:01,20:49
10022,12,26,8:07,17:53
10023,12,26,10:00,18:21
10024,12,26,10:23,19:41
10025,12,26,9:50,20:19
10026,12,26,8:21,16:52
10027,12,26,10:54,19:03
10028,12,26,10:22,18:54
10029,12,26,9:14,17:34
10030,12,26,8:57,18:05
10031,12,26,10:53,18:15
10032,12,26,9:33,17:52
10033,12,26,9:03,17:49
10034,12,26,10:42,20:14
10001,12,27,10:14,19:00
10002,12,27,8:47,15:58
10003,12,27,10:30,17:43
10004,12,27,8:11,18:38
10005,12,27,9:21,19:47
10006,12,27,10:43,20:02
10007,12,27,8:33,18:07
10008,12,27,10:25,19:32
10009,12,27,9:09,18:57
10010,12,27,8:14,19:01
10011,12,27,9:06,19:39
10012,12,27,8:37,17:33
10013,12,27,9:39,17:34
10014,12,27,8:47,16:50
10015,12,27,8:19,16:19
10016,12,27,10:29,18:57
10017,12,27,8:45,16:06
10018,12,27,10:04,17:21
10019,12,27,10:46,20:14
10020,12,27,9:43,19:16
10021,12,27,8:59,19:19
10022,12,27,9:54,17:36
10023,12,27,8:04,16:20
10024,12,27,9:03,16:40
10025,12,27,9:44,18:00
10026,12,27,10:18,18:21
10027,12,27,8:28,18:03
10028,12,27,8:29,16:41
10029,12,27,9:53,18:35
10030,12,27,10:17,18:58
10031,12,27,8:37,16:03
10032,12,27,8:09,18:56
10033,12,27,8:28,16:02
10034,12,27,9:13,18:09
10001,12,30,9:29,18:21
10002,12,30,9:01,16:37
10003,12,30,10:46,21:43
10004,12,30,9:21,19:38
10005,12,30,10:55,19:51
10006,12,30,9:14,18:00
10007,12,30,10:37,20:41
10008,12,30,10:41,20:38
10009,12,30,8:09,17:27
10010,12,30,8:08,18:56
10011,12,30,10:23,19:26
10012,12,30,10:57,21:42
10013,12,30,8:08,16:39
10014,12,30,8:16,18:19
10015,12,30,10:18,21:01
10016,12,30,9:24,18:56
10017,12,30,9:10,16:29
10018,12,30,8:59,19:36
10019,12,30,9:29,17:32
10020,12,30,10:01,20:24
10021,12,30,10:29,18:32
10022,12,30,9:41,18:39
10023,12,30,8:53,18:35
10024,12,30,9:54,19:11
10025,12,30,8:25,18:35
10026,12,30,9:49,19:43
10027,12,30,8:37,16:19
10028,12,30,10:28,21:25
10029,12,30,10:03,20:38
10030,12,30,9:32,19:37
10031,12,30,10:56,18:03
10032,12,30,9:19,16:24
10033,12,30,8:24,18:48
10034,12,30,8:21,17:06
10001,12,31,9:27,18:30
10002,12,31,8:37,15:39
10003,12,31,8:53,16:37
10004,12,31,10:44,18:29
10005,12,31,10:40,17:50
10006,12,31,8:57,18:26
10007,12,31,8:10,18:21
10008,12,31,8:15,16:13
10009,12,31,8:05,16:48
10010,12,31,9:04,16:17
10011,12,31,10:26,17:28
10012,12,31,9:12,19:13
10013,12,31,8:51,18:50
10014,12,31,8:42,18:05
10015,12,31,10:30,19:37
10016,12,31,10:31,19:22
10017,12,31,8:16,17:43
10018,12,31,10:05,18:09
10019,12,31,8:06,18:50
10020,12,31,10:49,18:27
10021,12,31,9:17,20:16
10022,12,31,10:25,20:41
10023,12,31,10:30,18:24
10024,12,31,9:07,19:47
10025,12,31,8:49,18:37
10026,12,31,8:36,17:44
10027,12,31,9:31,16:53
10028,12,31,8:01,15:36
10029,12,31,9:21,18:15
10030,12,31,10:42,19:41
10031,12,31,8:59,16:07
10032,12,31,9:07,19:30
10033,12,31,9:00,19:00
10034,12,31,8:05,15:48
